Time,z_daymax,z_daymin,z_dayrange
09-Mar-2020 00:00:00,0.698780928006629,-0.52019200262839,1.21897293063502
10-Mar-2020 00:00:00,0.700253375601103,-0.558240972047459,1.25849434764856
11-Mar-2020 00:00:00,0.632028083484958,-0.772401808167768,1.40442989165273
12-Mar-2020 00:00:00,0.75146296035604,-0.888823849251878,1.64028680960792
13-Mar-2020 00:00:00,0.977237910597158,-0.906481606667318,1.88371951726448
14-Mar-2020 00:00:00,1.10578026429472,-0.814839622923853,1.92061988721857
15-Mar-2020 00:00:00,1.12472271051922,-0.696048764412584,1.82077147493181
16-Mar-2020 00:00:00,1.04459834906199,-0.670568852417123,1.71516720147911
17-Mar-2020 00:00:00,0.891946833496808,-0.612497021261335,1.50444385475814
18-Mar-2020 00:00:00,0.698220544782831,-0.542909276034442,1.24112982081727
19-Mar-2020 00:00:00,0.489610835437332,-0.484120563652661,0.973731399089993
20-Mar-2020 00:00:00,0.330583539104732,-0.459393845691918,0.78997738479665
21-Mar-2020 00:00:00,0.416909822840841,-0.457545946711857,0.874455769552698
22-Mar-2020 00:00:00,0.477993037031332,-0.458861019377377,0.93685405640871
23-Mar-2020 00:00:00,0.510798965677735,-0.456102095285821,0.966901060963556
24-Mar-2020 00:00:00,0.512882987870072,-0.463380876767082,0.976263864637154
25-Mar-2020 00:00:00,0.483566821644684,-0.59185940256092,1.0754262242056
26-Mar-2020 00:00:00,0.60440916416083,-0.677616409728785,1.28202557388961
27-Mar-2020 00:00:00,0.731079435010197,-0.712234975627595,1.44331441063779
28-Mar-2020 00:00:00,0.821479584190884,-0.699665017985641,1.52114460217653
29-Mar-2020 00:00:00,0.89524042708669,-0.649280654934202,1.54452108202089
30-Mar-2020 00:00:00,0.940299625115317,-0.573308645390936,1.51360827050625
31-Mar-2020 00:00:00,0.971222096162775,-0.492665163936905,1.46388726009968
01-Apr-2020 00:00:00,0.96405265639574,-0.547879681972068,1.51193233836781
02-Apr-2020 00:00:00,0.898849193022078,-0.603184737472764,1.50203393049484
03-Apr-2020 00:00:00,0.757389594959136,-0.619306454627415,1.37669604958655
04-Apr-2020 00:00:00,0.533406176704182,-0.569962126369258,1.10336830307344
05-Apr-2020 00:00:00,0.314051362460459,-0.440888498868891,0.75493986132935
06-Apr-2020 00:00:00,0.371334958110361,-0.314277452083932,0.685612410194293
07-Apr-2020 00:00:00,0.40860820005659,-0.481225899534859,0.889834099591449
08-Apr-2020 00:00:00,0.498292154354536,-0.755923010321016,1.25421516467555
09-Apr-2020 00:00:00,0.82363607963395,-0.946594446570598,1.77023052620455
10-Apr-2020 00:00:00,1.0841608115159,-1.0166711075978,2.1008319191137
11-Apr-2020 00:00:00,1.2453198128919,-0.982603811871142,2.22792362476304
12-Apr-2020 00:00:00,1.28556296369471,-0.856892696611695,2.14245566030641
13-Apr-2020 00:00:00,1.2121653226498,-0.671427531561405,1.88359285421121
14-Apr-2020 00:00:00,1.05198924349299,-0.582515985790033,1.63450522928303
15-Apr-2020 00:00:00,0.839954328630581,-0.505589937671378,1.34554426630196
16-Apr-2020 00:00:00,0.607547762783168,-0.417512845769545,1.02506060855271
17-Apr-2020 00:00:00,0.386286587423678,-0.342190192667815,0.728476780091494
18-Apr-2020 00:00:00,0.206364068959361,-0.302551521885144,0.508915590844505
19-Apr-2020 00:00:00,0.222513795176533,-0.285988722616552,0.508502517793084
20-Apr-2020 00:00:00,0.266980856073093,-0.272118880946818,0.539099737019911
21-Apr-2020 00:00:00,0.332600409310111,-0.440289037039156,0.772889446349267
22-Apr-2020 00:00:00,0.481264044601631,-0.590922149520252,1.07218619412188
23-Apr-2020 00:00:00,0.634938861130849,-0.70821218560078,1.34315104673163
24-Apr-2020 00:00:00,0.783152889728964,-0.776160183840047,1.55931307356901
25-Apr-2020 00:00:00,0.897534269875086,-0.794162923632988,1.69169719350807
26-Apr-2020 00:00:00,0.983621106990457,-0.768598842464212,1.75221994945467
27-Apr-2020 00:00:00,1.03642834246856,-0.717025883899308,1.75345422636787
28-Apr-2020 00:00:00,1.0519111327857,-0.639212127715914,1.69112326050162
29-Apr-2020 00:00:00,1.03677582480066,-0.541233467637355,1.57800929243801
30-Apr-2020 00:00:00,0.965618614917901,-0.504893701530048,1.47051231644795
01-May-2020 00:00:00,0.824224080775949,-0.524954027903203,1.34917810867915
02-May-2020 00:00:00,0.605408596201928,-0.479630775794202,1.08503937199613
03-May-2020 00:00:00,0.321099577884316,-0.349898724214249,0.670998302098564
04-May-2020 00:00:00,0.0637461364171609,-0.131492830344506,0.195238966761667
05-May-2020 00:00:00,0.159115031136914,-0.354196288061417,0.513311319198331
06-May-2020 00:00:00,0.490455365452447,-0.64848384371811,1.13893920917056
07-May-2020 00:00:00,0.81510170847416,-0.865382688439728,1.68048439691389
08-May-2020 00:00:00,1.0823647271901,-0.987381288415404,2.0697460156055
09-May-2020 00:00:00,1.25939660836019,-1.00353834383115,2.26293495219134
10-May-2020 00:00:00,1.32965996046353,-0.930134238169809,2.25979419863334
11-May-2020 00:00:00,1.2864931768653,-0.801993075374256,2.08848625223956
12-May-2020 00:00:00,1.15102407140973,-0.64323185705668,1.79425592846641
13-May-2020 00:00:00,0.954850019948809,-0.480171864204626,1.43502188415343
14-May-2020 00:00:00,0.729172680044363,-0.366085541919311,1.09525822196367
15-May-2020 00:00:00,0.496987589062239,-0.265261218704323,0.762248807766562
16-May-2020 00:00:00,0.285921271645226,-0.165305342591437,0.451226614236663
17-May-2020 00:00:00,0.13404952599106,-0.0972324530168937,0.231281979007954
18-May-2020 00:00:00,0.15722846482177,-0.178596255717456,0.335824720539226
19-May-2020 00:00:00,0.276696596465347,-0.346187894650124,0.622884491115471
20-May-2020 00:00:00,0.427155760178923,-0.500433279644924,0.927589039823848
21-May-2020 00:00:00,0.589438806419957,-0.632171579797419,1.22161038621738
22-May-2020 00:00:00,0.747561602275333,-0.725573625482303,1.47313522775764
23-May-2020 00:00:00,0.882823050427515,-0.77681510645453,1.65963815688204
24-May-2020 00:00:00,0.991163932596054,-0.790462870204591,1.78162680280064
25-May-2020 00:00:00,1.06197610120034,-0.771711819566166,1.8336879207665
26-May-2020 00:00:00,1.08877323759308,-0.724295674143281,1.81306891173636
27-May-2020 00:00:00,1.06646510273888,-0.655156478046688,1.72162158078557
28-May-2020 00:00:00,0.988398547797453,-0.571122819171186,1.55952136696864
29-May-2020 00:00:00,0.848208965501814,-0.479668060372712,1.32787702587453
30-May-2020 00:00:00,0.644220617535234,-0.39538327643868,1.03960389397391
31-May-2020 00:00:00,0.384324816650596,-0.313588336520372,0.697913153170967
01-Jun-2020 00:00:00,0.0995128389129954,-0.251867590121668,0.351380429034663
02-Jun-2020 00:00:00,0.250840001711052,-0.221065468161489,0.471905469872542
03-Jun-2020 00:00:00,0.489646339839245,-0.484087228263128,0.973733568102373
04-Jun-2020 00:00:00,0.753050846654637,-0.695296986750725,1.44834783340536
05-Jun-2020 00:00:00,0.987790855361714,-0.834998942678326,1.82278979804004
06-Jun-2020 00:00:00,1.15451849015504,-0.894838657681922,2.04935714783696
07-Jun-2020 00:00:00,1.24443793900129,-0.882489010993218,2.12692694999451
08-Jun-2020 00:00:00,1.23864892167951,-0.817279563382316,2.05592848506182
09-Jun-2020 00:00:00,1.15036427878467,-0.721897403305931,1.8722616820906
10-Jun-2020 00:00:00,1.00375902322881,-0.616085008975399,1.6198440322042
11-Jun-2020 00:00:00,0.814195426968737,-0.512938767030048,1.32713419399878
12-Jun-2020 00:00:00,0.604713276753388,-0.418510580026306,1.02322385677969
13-Jun-2020 00:00:00,0.396728939435259,-0.334411449070998,0.731140388506256
14-Jun-2020 00:00:00,0.199708074184156,-0.269163150970309,0.468871225154465
15-Jun-2020 00:00:00,0.137679212883825,-0.228646610323603,0.366325823207428
16-Jun-2020 00:00:00,0.220319104195171,-0.245383149386804,0.465702253581975
17-Jun-2020 00:00:00,0.344952780640598,-0.361801778720869,0.706754559361467
18-Jun-2020 00:00:00,0.489080694948479,-0.488912809737114,0.977993504685593
19-Jun-2020 00:00:00,0.640115743511826,-0.59688053893896,1.23699628245079
20-Jun-2020 00:00:00,0.785037614399454,-0.679091551926012,1.46412916632547
21-Jun-2020 00:00:00,0.911126894303953,-0.729781871954043,1.640908766258
22-Jun-2020 00:00:00,1.00511525811006,-0.750397852529483,1.75551311063954
23-Jun-2020 00:00:00,1.05485264419495,-0.745753282011579,1.80060592620652
24-Jun-2020 00:00:00,1.05456039264495,-0.715861266766091,1.77042165941104
25-Jun-2020 00:00:00,0.991844829437518,-0.666343522930965,1.65818835236848
26-Jun-2020 00:00:00,0.864182291966501,-0.606946403460727,1.47112869542723
27-Jun-2020 00:00:00,0.676572494230354,-0.550932817057526,1.22750531128788
28-Jun-2020 00:00:00,0.442575771922585,-0.497491384555137,0.940067156477722
29-Jun-2020 00:00:00,0.316342382585989,-0.45891153634512,0.775253918931109
30-Jun-2020 00:00:00,0.45241446705099,-0.428257698803005,0.880672165853995
01-Jul-2020 00:00:00,0.584245260264907,-0.409053623620131,0.993298883885038
02-Jul-2020 00:00:00,0.719438628402884,-0.501151828697676,1.22059045710056
03-Jul-2020 00:00:00,0.855352817795194,-0.640310469639503,1.4956632874347
04-Jul-2020 00:00:00,0.974695552621198,-0.722999169625368,1.69769472224657
05-Jul-2020 00:00:00,1.05558061385,-0.755648486219414,1.81122910006942
06-Jul-2020 00:00:00,1.08127927644656,-0.749907078065474,1.83118635451203
07-Jul-2020 00:00:00,1.05338044950693,-0.71853039867808,1.77191084818501
08-Jul-2020 00:00:00,0.966128073775471,-0.671917931086309,1.63804600486178
09-Jul-2020 00:00:00,0.838270892417854,-0.616303772518034,1.45457466493589
10-Jul-2020 00:00:00,0.679766553584421,-0.554653901780457,1.23442045536488
11-Jul-2020 00:00:00,0.503889500901161,-0.499684558082769,1.00357405898393
12-Jul-2020 00:00:00,0.32925552944997,-0.445897358171063,0.775152887621033
13-Jul-2020 00:00:00,0.325300184698141,-0.403819249359265,0.729119434057405
14-Jul-2020 00:00:00,0.382905042528477,-0.382372476044526,0.765277518573003
15-Jul-2020 00:00:00,0.439714489056486,-0.390753783211653,0.830468272268139
16-Jul-2020 00:00:00,0.500060041808337,-0.432584953407082,0.93264499521542
17-Jul-2020 00:00:00,0.56408825769946,-0.501415136594764,1.06550339429422
18-Jul-2020 00:00:00,0.646900497699031,-0.57956458900807,1.2264650867071
19-Jul-2020 00:00:00,0.752402943995258,-0.646252378521765,1.39865532251702
20-Jul-2020 00:00:00,0.860659351649689,-0.692294801370357,1.55295415302005
21-Jul-2020 00:00:00,0.945529445347568,-0.711950500756111,1.65747994610368
22-Jul-2020 00:00:00,0.980925713056104,-0.714939652299255,1.69586536535536
23-Jul-2020 00:00:00,0.957964920062531,-0.695644909846832,1.65360982990936
24-Jul-2020 00:00:00,0.866356230488076,-0.674415702647095,1.54077193313517
25-Jul-2020 00:00:00,0.70915570236156,-0.645218517970632,1.35437422033219
26-Jul-2020 00:00:00,0.506866025184924,-0.627892662019215,1.13475868720414
27-Jul-2020 00:00:00,0.558480182627863,-0.60661589220378,1.16509607483164
28-Jul-2020 00:00:00,0.689199412908991,-0.593224160418718,1.28242357332771
29-Jul-2020 00:00:00,0.765155826048382,-0.572606577036966,1.33776240308535
30-Jul-2020 00:00:00,0.792672812235902,-0.548457989898669,1.34113080213457
31-Jul-2020 00:00:00,0.783366856126383,-0.540486161074228,1.32385301720061
01-Aug-2020 00:00:00,0.777174585152707,-0.59027778332751,1.36745236848022
02-Aug-2020 00:00:00,0.808418425392982,-0.636223962492314,1.4446423878853
03-Aug-2020 00:00:00,0.850421784347301,-0.660959363413513,1.51138114776081
04-Aug-2020 00:00:00,0.871134158736729,-0.661190746283112,1.53232490501984
